qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
Ablp_F2	3L	100.000	11	0	0	4	14	7863934	7863944	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	2	12	8673360	8673350	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	9999364	9999354	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	10461711	10461721	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	3	13	10560415	10560425	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	2	12	11211282	11211272	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	3	13	11542609	11542599	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	13043938	13043928	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	13322900	13322910	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	1	11	13572192	13572202	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	3	13	13859204	13859194	145	22.3	20
Ablp_F2	3L	93.333	15	1	0	3	17	15330075	15330061	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	15803369	15803379	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	7	17	15845750	15845740	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	8	18	15905478	15905468	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	1	11	15926910	15926900	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	5	15	16653271	16653281	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	8	18	16877691	16877701	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	3	13	17523680	17523690	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	18023237	18023227	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	4	14	18113908	18113918	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	8	18	18638078	18638068	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	18814130	18814120	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	6	16	19357182	19357192	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	7	17	19536936	19536926	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	4	14	19712692	19712702	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	6	16	19861588	19861578	145	22.3	20
Ablp_F2	3L	93.333	15	1	0	2	16	19949879	19949865	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	19952961	19952951	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	4	14	20408961	20408971	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	2	12	20568866	20568876	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	8	18	21489735	21489725	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	21781923	21781913	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	8	18	22803445	22803455	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	23987179	23987189	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	25999486	25999496	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	1	11	26041760	26041750	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	26069303	26069293	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	10	20	26187291	26187301	145	22.3	20
Ablp_F2	3L	100.000	11	0	0	5	15	28335644	28335634	145	22.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	195264	195255	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	1	14	216274	216261	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	290127	290136	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	385636	385645	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	394364	394373	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	788096	788105	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	812380	812371	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	834024	834015	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	7	20	1019768	1019781	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	1366649	1366658	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	1536544	1536553	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	1606969	1606978	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	1652719	1652710	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	1759754	1759741	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	1880631	1880640	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	2123040	2123031	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	2156751	2156742	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	2264838	2264851	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	2270137	2270150	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	2337140	2337149	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	2353069	2353078	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	2371357	2371348	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	2452417	2452426	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	2505020	2505011	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	2649117	2649126	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	2917044	2917035	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	4	17	3167751	3167764	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	3363747	3363738	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	3532075	3532084	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	3558089	3558080	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	3838321	3838312	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	4161902	4161911	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	4282720	4282729	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	4308770	4308779	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	4417514	4417505	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	4611676	4611667	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	4708847	4708838	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	4710123	4710114	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	4718257	4718266	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	4828268	4828259	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	4973054	4973045	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	5104212	5104221	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	5177448	5177457	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	5280052	5280061	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	5346496	5346505	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	5372292	5372283	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	5549686	5549677	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	5565669	5565660	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	5682567	5682576	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	5730930	5730921	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	5762122	5762113	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	5812694	5812685	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	6087322	6087313	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	6160651	6160642	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	6237089	6237080	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	7252347	7252356	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	7408740	7408731	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	7414530	7414521	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	7420661	7420670	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	7455776	7455767	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	7550334	7550343	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	7565205	7565214	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	7678585	7678576	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	7739038	7739047	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	7821224	7821215	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	7922087	7922074	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	8112792	8112801	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	8166052	8166043	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	8449177	8449186	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	8507158	8507167	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	8607787	8607778	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	8772692	8772683	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	8835801	8835810	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	8904950	8904959	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	9655731	9655722	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	9708073	9708064	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	9731152	9731161	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	10142873	10142864	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	10202480	10202471	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	10284308	10284299	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	10303159	10303168	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	10389046	10389055	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	10603947	10603938	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	10753127	10753136	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	10848471	10848462	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	7	20	10881051	10881038	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	11080367	11080358	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	11316284	11316293	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	11334401	11334392	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	11600834	11600825	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	11646590	11646599	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	11749752	11749743	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	11830089	11830098	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	12070466	12070475	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	12135197	12135188	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	12184217	12184208	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	12207293	12207302	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	12525031	12525022	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	12603942	12603951	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	12821313	12821304	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	12855088	12855097	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	13140985	13140976	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	13338450	13338459	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	13362080	13362089	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	6	19	13380625	13380612	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	13385204	13385213	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	13446185	13446194	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	13522344	13522335	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	13557089	13557080	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	13905976	13905985	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	13908026	13908035	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	14010647	14010656	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	14074840	14074831	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	14118516	14118525	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	14490413	14490404	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	14527884	14527875	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	14770805	14770796	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	14802806	14802797	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	14897024	14897033	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	14969652	14969661	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	15028991	15028982	574	20.3	20
Ablp_F2	3L	88.889	18	2	0	3	20	15077738	15077755	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	15174435	15174444	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	15438493	15438484	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	15737530	15737539	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	15746789	15746780	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	15845491	15845500	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	15878854	15878845	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	16001138	16001147	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	6	19	16153149	16153136	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	16211253	16211244	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	7	20	16241500	16241487	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	16242380	16242389	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	16253196	16253187	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	16318764	16318773	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	16348491	16348504	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	1	14	16462819	16462806	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	16518904	16518895	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	16518952	16518943	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	16631229	16631238	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	17021252	17021261	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	17110983	17110974	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	17308274	17308283	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	17457964	17457955	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	17464221	17464230	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	17508567	17508558	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	17647516	17647525	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	17663833	17663824	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	17754805	17754796	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	18064809	18064800	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	18268796	18268787	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	18321851	18321842	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	18371269	18371278	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	18421122	18421131	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	1	14	18667953	18667940	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	18695620	18695629	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	18699295	18699286	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	18981225	18981234	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	19044652	19044643	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	19057631	19057622	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	19214416	19214407	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	19276977	19276968	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	19277925	19277934	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	19376756	19376747	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	19386732	19386741	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	19606217	19606226	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	19691527	19691536	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	19754926	19754917	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	19801619	19801628	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	19849420	19849411	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	1	14	19875670	19875683	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	19889001	19888992	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	3	16	19958061	19958048	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	9	18	20046862	20046853	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	20098370	20098379	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	20172297	20172306	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	20222864	20222855	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	20239002	20238993	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	20575625	20575616	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	20577307	20577298	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	20973555	20973564	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	21067000	21067009	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	21105576	21105567	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	21364217	21364226	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	2	11	21386315	21386324	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	21481721	21481730	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	2	15	21764241	21764254	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	21802012	21802021	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	22048627	22048636	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	22316376	22316385	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	22342375	22342384	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	22669013	22669022	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	22727944	22727935	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	22795333	22795324	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	1	10	23054967	23054976	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	23059424	23059415	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	23059457	23059466	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	4	13	23292266	23292275	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	23298315	23298306	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	23505895	23505886	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	23606613	23606622	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	23628524	23628533	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	24199079	24199070	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	7	16	25527669	25527660	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	25936986	25936995	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	26050492	26050483	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	26113930	26113939	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	26114393	26114384	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	26294409	26294400	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	26538131	26538122	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	26544188	26544179	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	10	19	26647357	26647366	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	11	20	26719936	26719927	574	20.3	20
Ablp_F2	3L	92.857	14	1	0	3	16	26789936	26789949	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	3	12	26966601	26966592	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	27192072	27192063	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	5	14	27203476	27203467	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	6	15	27378078	27378069	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	28454666	28454657	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	28525849	28525840	574	20.3	20
Ablp_F2	3L	100.000	10	0	0	8	17	28596947	28596938	574	20.3	20
Ablp_F2	4	100.000	12	0	0	8	19	922579	922590	37	24.3	20
Ablp_F2	4	100.000	11	0	0	6	16	922448	922458	145	22.3	20
Ablp_F2	4	100.000	11	0	0	3	13	947526	947516	145	22.3	20
Ablp_F2	4	100.000	10	0	0	2	11	246672	246681	574	20.3	20
Ablp_F2	4	100.000	10	0	0	1	10	348786	348795	574	20.3	20
Ablp_F2	4	100.000	10	0	0	11	20	466543	466534	574	20.3	20
Ablp_F2	4	100.000	10	0	0	4	13	532681	532672	574	20.3	20
Ablp_F2	4	100.000	10	0	0	11	20	651149	651140	574	20.3	20
Ablp_F2	4	100.000	10	0	0	6	15	862702	862693	574	20.3	20
Ablp_F2	4	100.000	10	0	0	9	18	877842	877833	574	20.3	20
Ablp_F2	4	92.857	14	1	0	2	15	992100	992087	574	20.3	20
Ablp_F2	4	100.000	10	0	0	5	14	1052183	1052192	574	20.3	20
Ablp_F2	4	100.000	10	0	0	1	10	1255604	1255613	574	20.3	20
Ablp_F2	2R	100.000	12	0	0	2	13	7858677	7858666	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	2	13	10545942	10545953	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	9	20	11614089	11614078	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	3	14	13371956	13371967	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	4	15	14193801	14193790	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	6	17	15850165	15850176	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	9	20	19175130	19175119	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	8	19	20603259	20603270	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	3	14	21825481	21825470	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	8	19	22471670	22471659	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	4	15	24282291	24282280	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	4	15	24347639	24347628	37	24.3	20
Ablp_F2	2R	100.000	12	0	0	3	14	24414481	24414470	37	24.3	20
Ablp_F2	2R	100.000	11	0	0	1	11	2020632	2020622	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	2025565	2025555	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	7	17	2117910	2117920	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	2815478	2815468	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	2846841	2846851	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3067724	3067734	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	3	13	3126977	3126967	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3620159	3620149	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3626583	3626573	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3633014	3633004	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3639561	3639551	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3932713	3932723	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3937690	3937700	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3942661	3942671	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3947902	3947912	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3953245	3953255	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3958373	3958383	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3963286	3963296	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3968539	3968549	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3973456	3973466	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3978364	3978374	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	3983581	3983591	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	6	16	4905787	4905777	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	7	17	5651726	5651716	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	6585781	6585771	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	5	15	7083176	7083186	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	8	18	7808905	7808895	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	6	16	8550941	8550951	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	3	13	9103838	9103848	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	6	16	9104208	9104198	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	7	17	9301362	9301372	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	3	13	9426651	9426661	145	22.3	20
Ablp_F2	2R	93.333	15	1	0	2	16	11277298	11277284	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	11951000	11950990	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	12153351	12153361	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	12486553	12486563	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	3	13	13014640	13014650	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	5	15	13441707	13441717	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	9	19	13583999	13583989	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	1	11	13721444	13721454	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	5	15	15146729	15146739	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	6	16	15288684	15288694	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	2	12	15523482	15523472	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	10	20	16065251	16065241	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	5	15	17042394	17042404	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	8	18	17330713	17330703	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	4	14	17788768	17788758	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	2	12	18548239	18548229	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	4	14	20128595	20128605	145	22.3	20
Ablp_F2	2R	93.333	15	1	0	3	17	22047760	22047746	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	9	19	22321600	22321590	145	22.3	20
Ablp_F2	2R	93.333	15	1	0	4	18	22721382	22721368	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	5	15	22986511	22986521	145	22.3	20
Ablp_F2	2R	100.000	11	0	0	7	17	23124024	23124014	145	22.3	20
